id,path,no_cotizacion,fecha,producto,sku,descripcion,unidades,precio_p,precio_unitario,precio_cu,precio_final
4/VE-Z1-1610,2024/VE-Z1-1610,VE-Z1-1610,20/09/2024,RAM,AX4U320016G16A-SWHD35,"Memoria Ram Xpg Gammix D35, 16gb, Ddr4, Pc4-25600, 3200 Mhz, Cl 16-20-20, 1.35v",4,500,500,715,2860
5/VE-Z1-1610,2024/VE-Z1-1610,VE-Z1-1610,20/09/2024,SSD,SNV2S/1000G,"Unidad De Estado Solido Ssd Kingston Technology Nv2, 1tb, M.2, Pci Express 4.0 Lectura 3500 Mb/s, Escritura 2100 Mb/s",2,900,900,1287,2574
6/VE-Z1-1610,2024/VE-Z1-1610,VE-Z1-1610,20/09/2024,Disipador,BR-937931,Enfriamiento Liquido Balam Rush Br-937375,2,900,900,1287,2574
7/VE-Z1-1610,2024/VE-Z1-1610,VE-Z1-1610,20/09/2024,Fuente de Poder,BR-937719,"Fuente De Poder Balam Rush Pulsar 650pr 650 W, 4 Conectores Sata, 2 Conectores Molex, Voltaje De Entrada 115 - 230 V, 24-pines Atx",2,600,600,858,1716
8/VE-Z1-1610,2024/VE-Z1-1610,VE-Z1-1610,20/09/2024,Gabinete,BR-937337,"Gabinete Balam Rush Tank Pro Evo GM955 con Ventana, Mini-Tower, ITX/Micro-ATX, USB 2.0/3.0, sin Fuente, 3 Ventiladores ARGB Instalados, Blanco",2,800,800,1144,2288
1/VE-Z1-1611,2024/VE-Z1-1611,VE-Z1-1611,21/09/2024,Procesador,SNV2S/1000G,"Ssd Kingston Nv2 2000gb, M.2, Pci Express 4.0 Lectura 3500 Mb/s, Escritura 2800 Mb/s",1,1700,1700,2244,2244
2/VE-Z1-1611,2024/VE-Z1-1611,VE-Z1-1611,21/09/2024,Motherboard,KF432S20IB/16,"Memoria Ram Sodimm Kingston Fury Impact 16gb, Ddr4, 3200mhz, Non-ecc, Cl20, Xmp",2,600,600,858,1716
3/VE-Z1-1611,2024/VE-Z1-1611,VE-Z1-1611,21/09/2024,Instalación,Z1INSEQUI,Diagnóstico / Instalación de piezas y asesoramiento,1,349.65,349.65,500,500
1/VE-Z1-1612,2024/VE-Z1-1612,VE-Z1-1612,23/09/2024,Procesador,100-100000926WOF,"Procesador Amd Ryzen 7 5700x, Am4, 3.4 Ghz, 32mb Cache, No Incluye Disipador, No Incluye Graficos",1,2500,2500,3300,3300
2/VE-Z1-1612,2024/VE-Z1-1612,VE-Z1-1612,23/09/2024,Motherboard,B550M PRO-VDH WIFI,"Tarjeta Madre Msi B550m Pro-vdh Wifi, Am4, 4xddr4",1,1600,1600,2288,2288
3/VE-Z1-1612,2024/VE-Z1-1612,VE-Z1-1612,23/09/2024,GPU,RX6600 CLD 8G,"Tarjeta De Video Asrock Amd Radeon Rx 6600 Challenger D 8gb, 8gb 128-bit Gddr6, Pci-e 4.0",1,3100,3100,4092,4092
4/VE-Z1-1612,2024/VE-Z1-1612,VE-Z1-1612,23/09/2024,RAM,KF432C16BB2A/8,"Memoria Ram Kingston Fury Beast Rgb 8gb Ddr4, 3200 Mhz, 288-pin Dimm",1,400,400,572,572
5/VE-Z1-1612,2024/VE-Z1-1612,VE-Z1-1612,23/09/2024,SSD,SNV2S/1000G,"Ssd Kingston Nv2, 1tb, M.2, Pcie 4.0 Lectura 3500 Mb/s, Escritura 2100 Mb/s",1,900,900,1287,1287
7/VE-Z1-1612,2024/VE-Z1-1612,VE-Z1-1612,23/09/2024,Fuente de Poder,BR-937719,"Fuente De Poder Balam Rush Pulsar 650pr 650 W, 4 Conectores Sata, 2 Conectores Molex, Voltaje De Entrada 115 - 230 V, 24-pines Atx",1,500,500,715,715
8/VE-Z1-1612,2024/VE-Z1-1612,VE-Z1-1612,23/09/2024,Gabinete,,"Gabinete Xpg Valor Air, 3xvent Frontales 120mm, 1xvent Trasero 120mm, Negro",1,800,800,1144,1144
9/VE-Z1-1612,2024/VE-Z1-1612,VE-Z1-1612,23/09/2024,Sistema operativo,Z1INSSO10,Windows 10,1,500,500,715,715
10/VE-Z1-1612,2024/VE-Z1-1612,VE-Z1-1612,23/09/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,800,800,1144,1144
1/VE-Z1-1613,2024/VE-Z1-1613,VE-Z1-1613,23/09/2024,Motherboard,KF432S20IB/16,"Memoria Ram Sodimm Kingston Fury Impact 16gb, Ddr4, 3200mhz, Non-ecc, Cl20, Xmp",1,600,600,858,858
2/VE-Z1-1613,2024/VE-Z1-1613,VE-Z1-1613,23/09/2024,Instalación,Z1INSEQUIMAN,Diagnóstico / Instalación de piezas / Mantenimiento,2,800,800,1144,2288
1/VE-Z1-1614,2024/VE-Z1-1614,VE-Z1-1614,23/09/2024,Procesador,100-100000147BOX,"Procesador Amd Ryzen 5 4600g, Socket Am4, 3.7, 6 Nucleos, Hilos 12, Cache 8 Mb, Radeon Graphics",1,1500,1500,1980,1980
2/VE-Z1-1614,2024/VE-Z1-1614,VE-Z1-1614,23/09/2024,Motherboard,B450M DS3H V2,"Tarjeta Madre Gigabyte B450m Ds3h Wifi, Amd Am4, 4xddr4, Pci-ex 16, Gbe Lan, Wifi Inte",1,1300,1300,1859,1859
3/VE-Z1-1614,2024/VE-Z1-1614,VE-Z1-1614,23/09/2024,RAM,AX4U32008G16A-SB10,"Memoria Ram Dimm Adata Xpg Gammix D10 Memoria Interna 8gb, Ddr4, 3200mhz, Pc4 25600, Disipador Negro",2,300,300,429,858
4/VE-Z1-1614,2024/VE-Z1-1614,VE-Z1-1614,23/09/2024,SSD,SNV2S/500G,"Ssd Kingston Nv2 500gb, M.2, Pcie 4.0 Lectura 3500 Mb/s, Escritura 2100 Mb/s",1,600,600,858,858
5/VE-Z1-1614,2024/VE-Z1-1614,VE-Z1-1614,23/09/2024,Gabinete,AC-935852,"Gabinete Acteck Performance Ii Micro-tower, Micro Atx, Itx, Ventana Lateral, Fuente 500w, Blanco",1,500,500,715,715
6/VE-Z1-1614,2024/VE-Z1-1614,VE-Z1-1614,23/09/2024,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
7/VE-Z1-1614,2024/VE-Z1-1614,VE-Z1-1614,23/09/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,500,500,715,715
1/VE-Z1-1615,2024/VE-Z1-1615,VE-Z1-1615,21/09/2024,Procesador,BX8071514700,"Procesador Intel Core I7-14700, Socket 1700, 2.10ghz, 20 Core, Raptor Lake",1,6800,6800,8976,8976
2/VE-Z1-1615,2024/VE-Z1-1615,VE-Z1-1615,21/09/2024,Tarjeta madre,PRO Z790-A MAX WIFI,"Tarjeta Madre Msi Mpg Z790 Edge Ti Max Wifi Socket Lga 1700, Lga 1700, 4 Ddr5-sdram, Sata Iii 8, 5x M.2, Atx, 1x Hdmi, 1x Displayports, 4x Usb 2.0, 2x Usb 3.2 Gen 1",1,6600,6600,9438,9438
3/VE-Z1-1615,2024/VE-Z1-1615,VE-Z1-1615,21/09/2024,GPU,,"Tarjeta De Vídeo Asus Proart Proart-rtx4080s-o16g GeForce RTX 4080 Super, 10420 Núcleos Cuda, 16 Gb, 256 Bit, Gddr6x, 7680 X 4320 Pixeles, Pci Express 4.0, 1x Hdmi, 3 X Displayports",1,19000,19000,25080,25080
4/VE-Z1-1615,2024/VE-Z1-1615,VE-Z1-1615,21/09/2024,RAM,KF552C40BBA-32,"Memoria Ram Kingston Fury Beast Rgb 32 Gb Ddr5, 5200 Mhz, 288-pin Dimm",4,1500,1500,2145,8580
5/VE-Z1-1615,2024/VE-Z1-1615,VE-Z1-1615,21/09/2024,SSD,BL.9BWWA.125,"Ssd Acer Fa200 2 Tb, M.2, Pci Express 4.0 Lectura 7200 Mb/s, Escritura 6200 Mb/s",1,2000,2000,2860,2860
6/VE-Z1-1615,2024/VE-Z1-1615,VE-Z1-1615,21/09/2024,HDD,VENTOR120ARGBPWM-BKCWW,"Ventilador Para Gabinete Xpg Vento Pro 120 Pwm, 120mm, Plastico, Color Gris",1,200,200,286,286
7/VE-Z1-1615,2024/VE-Z1-1615,VE-Z1-1615,21/09/2024,Disipador,MLW-D36M-A18PZ-R1,"Sistema De Enfriamiento Liquido Cooler Master Masterliquid 360l Core Argb, 360mm, 1750rpm, Negro",1,1300,1300,1859,1859
8/VE-Z1-1615,2024/VE-Z1-1615,VE-Z1-1615,21/09/2024,Fuente,0-761345-11761-6,"Fuente De Poder Antec Neoeco Ne1000g M, 1000w, Full Modular, 80 Plus Gold, Atx 3.0, Pcie 5.0, Negro",1,2000,2000,2860,2860
9/VE-Z1-1615,2024/VE-Z1-1615,VE-Z1-1615,21/09/2024,Gabinete,TD500V2-WGNN-S00,"Gabinete Cooler Master Masterbox Td500 Mesh V2, 3x Ventiladores Argb, Negro",1,1500,1500,2145,2145
10/VE-Z1-1615,2024/VE-Z1-1615,VE-Z1-1615,21/09/2024,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
1/VE-Z1-1616,2024/VE-Z1-1616,VE-Z1-1616,24/09/2024,Procesador,100-100000147BOX,"Procesador Amd Ryzen 5 4600g, Socket Am4, 3.7, 6 Nucleos, Hilos 12, Cache 8 Mb, Radeon Graphics",1,1500,1500,1980,1980
2/VE-Z1-1616,2024/VE-Z1-1616,VE-Z1-1616,24/09/2024,Motherboard,B450M DS3H V2,"Tarjeta Madre Gigabyte B450m Ds3h V2 Socket Am4, 4xddr4-sdram",1,1100,1100,1573,1573
3/VE-Z1-1616,2024/VE-Z1-1616,VE-Z1-1616,24/09/2024,RAM,AX4U32008G16A-SB10,"Memoria Ram Dimm Adata Xpg Gammix D10 Memoria Interna 8gb, Ddr4, 3200mhz, Pc4 25600, Disipador Negro",1,300,300,429,429
4/VE-Z1-1616,2024/VE-Z1-1616,VE-Z1-1616,24/09/2024,SSD,SNV2S/500G,"Ssd Kingston Nv2 500gb, M.2, Pcie 4.0 Lectura 3500 Mb/s, Escritura 2100 Mb/s",1,600,600,858,858
5/VE-Z1-1616,2024/VE-Z1-1616,VE-Z1-1616,24/09/2024,Gabinete,AC-935852,"Gabinete Acteck Performance Ii Micro-tower, Micro Atx, Itx, Ventana Lateral, Fuente 500w, Blanco",1,500,500,715,715
6/VE-Z1-1616,2024/VE-Z1-1616,VE-Z1-1616,24/09/2024,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
7/VE-Z1-1616,2024/VE-Z1-1616,VE-Z1-1616,24/09/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,500,500,715,715
1/VE-Z1-1617,2024/VE-Z1-1617,VE-Z1-1617,24/09/2024,Procesador,BX8071512700F,"Procesador Intel Core I7-12700f, Socket 1700, 2.10ghz, 12 Core, 25mb Cache, Alder Lake",1,4200,4200,5544,5544
2/VE-Z1-1617,2024/VE-Z1-1617,VE-Z1-1617,24/09/2024,Motherboard,N7-Z79XT-W1,"Tarjeta Madre NZXT ATX N7 Z790, S-1700, Intel Z790, HDMI, 128GB DDR5 para Intel",1,5900,5900,8437,8437
3/VE-Z1-1617,2024/VE-Z1-1617,VE-Z1-1617,24/09/2024,GPU,GV-N407SWF3OC-12GD,"Tarjeta de Video ASUS NVIDIA Dual GeForce RTX 4070 SUPER OC, 12GB 192-bit GDDR6X, PCI Express 4.0",1,11200,11200,14784,14784
4/VE-Z1-1617,2024/VE-Z1-1617,VE-Z1-1617,24/09/2024,RAM,KF556C40BB-32,"Memoria Ram Kingston Fury Beast 32gb Ddr5, 5600 Mhz, 288-pin Dimm, Pc/servidor, Color Negro",1,1500,1500,2145,2145
5/VE-Z1-1617,2024/VE-Z1-1617,VE-Z1-1617,24/09/2024,SSD,BL.9BWWA.125,"Ssd Acer Fa200 2 Tb, M.2, Pci Express 4.0 Lectura 7200 Mb/s, Escritura 6200 Mb/s",1,2000,2000,2860,2860
6/VE-Z1-1617,2024/VE-Z1-1617,VE-Z1-1617,24/09/2024,Disipador,MLW-D24M-A17PK-R1,"Cooler Master MasterLiquid 240L Core Enfriamiento Líquido para CPU, 2x 120mm, 650 - 1750RPM",1,1100,1100,1573,1573
7/VE-Z1-1617,2024/VE-Z1-1617,VE-Z1-1617,24/09/2024,Fuente de Poder,PS-SPD-0750NNFABU-4,"Fuente De Poder Thermaltake Smart Bm3 850w, 80 Plus Bronze, 120mm, Silencioso, Semi-modular, Pcie 5.0, Atx 3.0",1,1500,1500,2145,2145
8/VE-Z1-1617,2024/VE-Z1-1617,VE-Z1-1617,24/09/2024,Gabinete,,"Gabinete Xpg Valor Air, 3xvent Frontales 120mm, 1xvent Trasero 120mm, Negro",1,800,800,1144,1144
9/VE-Z1-1617,2024/VE-Z1-1617,VE-Z1-1617,24/09/2024,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
10/VE-Z1-1617,2024/VE-Z1-1617,VE-Z1-1617,24/09/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,800,800,1144,1144
1/VE-Z1-1620 (CPU + Monitor),2024/VE-Z1-1620 (CPU + Monitor),VE-Z1-1620 (CPU + Monitor),24/09/2024,Procesador,100-100000147BOX,"Procesador Amd Ryzen 5 4600g, Socket Am4, 3.7, 6 Nucleos, Hilos 12, Cache 8 Mb, Radeon Graphics",10,1500,1500,1980,19800
2/VE-Z1-1620 (CPU + Monitor),2024/VE-Z1-1620 (CPU + Monitor),VE-Z1-1620 (CPU + Monitor),24/09/2024,Motherboard,B450M DS3H V2,"Tarjeta Madre Gigabyte B450m Ds3h Wifi, Amd Am4, 4xddr4, Pci-ex 16, Gbe Lan, Wifi Inte",10,1300,1300,1859,18590
3/VE-Z1-1620 (CPU + Monitor),2024/VE-Z1-1620 (CPU + Monitor),VE-Z1-1620 (CPU + Monitor),24/09/2024,RAM,KF432C16BB1/16,"Memoria Ram Kingston Fury Beast, 16gb, Ddr4, 3200mhz, Cl16, Dimm, Negro",10,300,300,429,4290
4/VE-Z1-1620 (CPU + Monitor),2024/VE-Z1-1620 (CPU + Monitor),VE-Z1-1620 (CPU + Monitor),24/09/2024,SSD,SNV2S/500G,"Ssd Kingston Nv2 500gb, M.2, Pcie 4.0 Lectura 3500 Mb/s, Escritura 2100 Mb/s",10,600,600,858,8580
5/VE-Z1-1620 (CPU + Monitor),2024/VE-Z1-1620 (CPU + Monitor),VE-Z1-1620 (CPU + Monitor),24/09/2024,Gabinete,AC-933063,GABINETE ACTECK KIOTO GC220 MID TOWER USB 2.0/500W ACRILICO AC-933063,10,400,400,572,5720
6/VE-Z1-1620 (CPU + Monitor),2024/VE-Z1-1620 (CPU + Monitor),VE-Z1-1620 (CPU + Monitor),24/09/2024,Sistema operativo,Z1INSSO10,Windows 10/11,10,500,500,715,7150
7/VE-Z1-1620 (CPU + Monitor),2024/VE-Z1-1620 (CPU + Monitor),VE-Z1-1620 (CPU + Monitor),24/09/2024,Teclado y ratón,920-004428,"Teclado Y Mouse Optico Logitech Mk120 Usb 2.0, Color Negro Resistente A Salpicaduras",10,300,300,429,4290
8/VE-Z1-1620 (CPU + Monitor),2024/VE-Z1-1620 (CPU + Monitor),VE-Z1-1620 (CPU + Monitor),24/09/2024,Monitor,20E1H,"Monitor Aoc 20e1h 19.5 Pulgadas, 1xvga, 1xhdmi, 60hz, 5ms, 1600 X 900, Negro",10,800,800,1144,11440
9/VE-Z1-1620 (CPU + Monitor),2024/VE-Z1-1620 (CPU + Monitor),VE-Z1-1620 (CPU + Monitor),24/09/2024,Diadema,Z1PAQU365,Paquetería Office 365,10,500,500,715,7150
10/VE-Z1-1620 (CPU + Monitor),2024/VE-Z1-1620 (CPU + Monitor),VE-Z1-1620 (CPU + Monitor),24/09/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,10,400,400,572,5720
1/VE-Z1-1620 (CPU),2024/VE-Z1-1620 (CPU),VE-Z1-1620 (CPU),24/09/2024,Procesador,100-100000147BOX,"Procesador Amd Ryzen 5 4600g, Socket Am4, 3.7, 6 Nucleos, Hilos 12, Cache 8 Mb, Radeon Graphics",10,1500,1500,1980,19800
2/VE-Z1-1620 (CPU),2024/VE-Z1-1620 (CPU),VE-Z1-1620 (CPU),24/09/2024,Motherboard,B450M DS3H V2,"Tarjeta Madre Gigabyte B450m Ds3h Wifi, Amd Am4, 4xddr4, Pci-ex 16, Gbe Lan, Wifi Inte",10,1300,1300,1859,18590
3/VE-Z1-1620 (CPU),2024/VE-Z1-1620 (CPU),VE-Z1-1620 (CPU),24/09/2024,RAM,KF432C16BB1/16,"Memoria Ram Kingston Fury Beast, 16gb, Ddr4, 3200mhz, Cl16, Dimm, Negro",10,300,300,429,4290
4/VE-Z1-1620 (CPU),2024/VE-Z1-1620 (CPU),VE-Z1-1620 (CPU),24/09/2024,SSD,SNV2S/500G,"Ssd Kingston Nv2 500gb, M.2, Pcie 4.0 Lectura 3500 Mb/s, Escritura 2100 Mb/s",10,600,600,858,8580
5/VE-Z1-1620 (CPU),2024/VE-Z1-1620 (CPU),VE-Z1-1620 (CPU),24/09/2024,Gabinete,AC-933063,GABINETE ACTECK KIOTO GC220 MID TOWER USB 2.0/500W ACRILICO AC-933063,10,400,400,572,5720
6/VE-Z1-1620 (CPU),2024/VE-Z1-1620 (CPU),VE-Z1-1620 (CPU),24/09/2024,Sistema operativo,Z1INSSO10,Windows 10/11,10,500,500,715,7150
7/VE-Z1-1620 (CPU),2024/VE-Z1-1620 (CPU),VE-Z1-1620 (CPU),24/09/2024,Diadema,Z1PAQU365,Paquetería Office 365,10,500,500,715,7150
8/VE-Z1-1620 (CPU),2024/VE-Z1-1620 (CPU),VE-Z1-1620 (CPU),24/09/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,10,400,400,572,5720
1/VE-Z1-1621,2024/VE-Z1-1621,VE-Z1-1621,25/09/2024,Procesador,100-100001488BOX,"Procesador AMD Ryzen 5 5600GT con Gráficos Radeon, S-AM4, 3.60GHz, Six-Core, 16MB L3 Cache, con Disipador Wraith Stealth",1,2000,2000,2640,2640
2/VE-Z1-1621,2024/VE-Z1-1621,VE-Z1-1621,25/09/2024,Motherboard,B550M PRO-VDH WIFI,"TARJETA MADRE MSI B550M PRO VDH WIFI SOC AM4 MATX HDMI, DDR4",1,1400,1400,2002,2002
3/VE-Z1-1621,2024/VE-Z1-1621,VE-Z1-1621,25/09/2024,RAM,KF432C16BB/8,"Memoria Ram Kingston Fury Beast, 8gb, 3200mhz, Ddr4, Cl16, Dimm, Disipador Negro",2,300,300,429,858
4/VE-Z1-1621,2024/VE-Z1-1621,VE-Z1-1621,25/09/2024,SSD,SNV2S/1000G,"Ssd Kingston Nv2, 1tb, M.2, Pcie 4.0 Lectura 3500 Mb/s, Escritura 2100 Mb/s",1,900,900,1287,1287
5/VE-Z1-1621,2024/VE-Z1-1621,VE-Z1-1621,25/09/2024,Gabinete,AC-933070,"Gabinete Acteck Kyoto Gc460 Micro-tower, Micro Atx, Mini Itx, Ventana Lateral, Rgb, Fuente 500w, Negro",1,500,500,715,715
6/VE-Z1-1621,2024/VE-Z1-1621,VE-Z1-1621,25/09/2024,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
7/VE-Z1-1621,2024/VE-Z1-1621,VE-Z1-1621,25/09/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,500,500,715,715
1/VE-Z1-1622 (Monitores),2024/VE-Z1-1622 (Monitores),VE-Z1-1622 (Monitores),26/09/2024,Procesador,,"Monitor Xzeal Xz4010-1 68.6 Cm (27""), 1920 X 1080 Pixeles, 1 Ms, 165 Hz, Panel Va, NVIDIA G-sync, Amd Freesync Color Negro",1,2300,2300,3036,3036
2/VE-Z1-1622 (Monitores),2024/VE-Z1-1622 (Monitores),VE-Z1-1622 (Monitores),26/09/2024,Motherboard,,"Monitor Gamer Curvo Acer EDT320Q LCD 32"", Full HD, 180Hz, FreeSync, HDMI, Negro",1,3800,3800,5434,5434
3/VE-Z1-1622 (Monitores),2024/VE-Z1-1622 (Monitores),VE-Z1-1622 (Monitores),26/09/2024,GPU,BR-938655,"Monitor Gamer Curvo Balam Rush Extreme Earth MGX34C LED 34"", Wide Quad HD, FreeSync, 144Hz, HDMI, Negro",1,4700,4700,6204,6204
1/VE-Z1-1622 (Procesadores),2024/VE-Z1-1622 (Procesadores),VE-Z1-1622 (Procesadores),26/09/2024,Procesador,100-100001488BOX,"Procesador Amd Ryzen 5 5600gt, Am4, 4.6 Ghz, Cache 16 Mb, Disipador Wraith Stealth, Graficos Radeon",1,2100,2100,2772,2772
2/VE-Z1-1622 (Procesadores),2024/VE-Z1-1622 (Procesadores),VE-Z1-1622 (Procesadores),26/09/2024,Motherboard,100-100000263BOX,"Procesador Amd Ryzen 7 5700g Am4, 3.80ghz, 20mb Cache, 8 Nucleos, 3200mhz, Incluye Graficos",1,2400,2400,3432,3432
1/VE-Z1-1622,2024/VE-Z1-1622,VE-Z1-1622,26/09/2024,Procesador,B550M PRO-VDH WIFI,"Tarjeta Madre Msi B550m Pro-vdh Wifi, Am4, 4xddr4",1,1500,1500,1980,1980
2/VE-Z1-1622,2024/VE-Z1-1622,VE-Z1-1622,26/09/2024,Motherboard,BR-935944,"Gabinete Balam Rush Tank Pro Gm930 Midi Tower, Pc, Soporta Atx, Micro Atx, Mini-itx, Color Negro, Ventana Lateral Si, Iluminación Si, Fuente De Alimentación No, Ventiladores Frontales 2x 120 Mm, 1 X Usb 2.0",1,1000,1000,1430,1430
4/VE-Z1-1622,2024/VE-Z1-1622,VE-Z1-1622,26/09/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,800,800,1144,1144
1/VE-Z1-1623,2024/VE-Z1-1623,VE-Z1-1623,26/09/2024,Procesador,100-100000926WOF,"Procesador Amd Ryzen 7 5700x, Am4, 3.4 Ghz, 32mb Cache, No Incluye Disipador, No Incluye Graficos",1,2500,2500,3300,3300
2/VE-Z1-1623,2024/VE-Z1-1623,VE-Z1-1623,26/09/2024,Motherboard,B550M PRO-VDH WIFI,"Tarjeta Madre Msi B550m Pro-vdh Wifi, Am4, 4xddr4",1,1400,1400,2002,2002
3/VE-Z1-1623,2024/VE-Z1-1623,VE-Z1-1623,26/09/2024,GPU,RTX 5050 8G VENTUS 2X OC,"Tarjeta De Video Msi NVIDIA GeForce RTX 4060 Ventus 2x Black, 8g Oc, 8gb Gddr6",1,5000,5000,6600,6600
4/VE-Z1-1623,2024/VE-Z1-1623,VE-Z1-1623,26/09/2024,RAM,AX4U320016G16A-DW50,"Kit De Memoria Ram Adata Xpg Spectrix D50 Rgb, 32gb (2x16gb) Ddr4, 3200mhz, Disipador Blanco",1,1100,1100,1573,1573
5/VE-Z1-1623,2024/VE-Z1-1623,VE-Z1-1623,26/09/2024,SSD,SNV2S/1000G,"Ssd Kingston Nv2, 1tb, M.2, Pcie 4.0 Lectura 3500 Mb/s, Escritura 2100 Mb/s",1,900,900,1287,1287
6/VE-Z1-1623,2024/VE-Z1-1623,VE-Z1-1623,26/09/2024,Disipador,BR-937931,Enfriamiento Liquido Balam Rush Br-937375,1,900,900,1287,1287
7/VE-Z1-1623,2024/VE-Z1-1623,VE-Z1-1623,26/09/2024,Fuente de Poder,BR-937719,"Fuente De Poder Balam Rush Pulsar 650pr 650 W, 4 Conectores Sata, 2 Conectores Molex, Voltaje De Entrada 115 - 230 V, 24-pines Atx",1,500,500,715,715
8/VE-Z1-1623,2024/VE-Z1-1623,VE-Z1-1623,26/09/2024,Gabinete,BR-937337,"Gabinete Balam Rush Tank Pro Evo GM955 con Ventana, Mini-Tower, ITX/Micro-ATX, USB 2.0/3.0, sin Fuente, 3 Ventiladores ARGB Instalados, Blanco",1,900,900,1287,1287
9/VE-Z1-1623,2024/VE-Z1-1623,VE-Z1-1623,26/09/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,800,800,1144,1144
1/VE-Z1-1624,2024/VE-Z1-1624,VE-Z1-1624,26/09/2024,Procesador,100-100000926WOF,"Procesador Amd Ryzen 7 5700x, Am4, 3.4 Ghz, 32mb Cache, No Incluye Disipador, No Incluye Graficos",1,2500,2500,3300,3300
2/VE-Z1-1624,2024/VE-Z1-1624,VE-Z1-1624,26/09/2024,Motherboard,B550M PRO-VDH WIFI,"Tarjeta Madre Msi B550m Pro-vdh Wifi, Am4, 4xddr4",1,1400,1400,2002,2002
3/VE-Z1-1624,2024/VE-Z1-1624,VE-Z1-1624,26/09/2024,GPU,RTX 5050 8G VENTUS 2X OC,"Tarjeta De Video Msi NVIDIA GeForce RTX 4060 Ventus 2x Black, 8g Oc, 8gb Gddr6",1,5000,5000,6600,6600
4/VE-Z1-1624,2024/VE-Z1-1624,VE-Z1-1624,26/09/2024,RAM,KF432C16BB2A/16,"Memoria Ram Kingston Fury Beast Rgb 16gb Ddr4, 3200mhz",2,700,700,1001,2002
5/VE-Z1-1624,2024/VE-Z1-1624,VE-Z1-1624,26/09/2024,SSD,SNV2S/1000G,"Ssd Kingston Nv2, 1tb, M.2, Pcie 4.0 Lectura 3500 Mb/s, Escritura 2100 Mb/s",1,900,900,1287,1287
6/VE-Z1-1624,2024/VE-Z1-1624,VE-Z1-1624,26/09/2024,Disipador,MLW-D24M-A18PS-R1,"Sistema De Enfriamiento Cooler Master Masterliquid 240l Core Argb, 240mm, 1750rpm, Negro",1,1200,1200,1716,1716
7/VE-Z1-1624,2024/VE-Z1-1624,VE-Z1-1624,26/09/2024,Fuente de Poder,BR-937719,"Fuente De Poder Balam Rush Pulsar 650pr 650 W, 4 Conectores Sata, 2 Conectores Molex, Voltaje De Entrada 115 - 230 V, 24-pines Atx",1,500,500,715,715
8/VE-Z1-1624,2024/VE-Z1-1624,VE-Z1-1624,26/09/2024,Gabinete,BR-937337,"Gabinete Balam Rush Tank Pro Evo GM955 con Ventana, Mini-Tower, ITX/Micro-ATX, USB 2.0/3.0, sin Fuente, 3 Ventiladores ARGB Instalados, Blanco",1,900,900,1287,1287
9/VE-Z1-1624,2024/VE-Z1-1624,VE-Z1-1624,26/09/2024,Sistema operativo,Z1INSSO10,Windows 10/11,1,500,500,715,715
10/VE-Z1-1624,2024/VE-Z1-1624,VE-Z1-1624,26/09/2024,Teclado y ratón,,"Kit Teclado Y Mouse Gamer Xzeal Xst-201 Membrana, Usb, Efecto Luz Rainbow, Anti Ghosting, Mouse 6 Botones 3200dpi",1,200,200,286,286
11/VE-Z1-1624,2024/VE-Z1-1624,VE-Z1-1624,26/09/2024,Monitor,XZMXZ43B,"Monitor Gamer Curvo Xzeal Xz4010-1 27 Pulgadas, Dp, Hdmi, Full Hd, 165 Hz",1,2100,2100,3003,3003
12/VE-Z1-1624,2024/VE-Z1-1624,VE-Z1-1624,26/09/2024,Instalación,Z1INSEQUI,Instalación de piezas y asesoramiento,1,500,500,715,715
1/VE-Z1-1625,2024/VE-Z1-1625,VE-Z1-1625,26/09/2024,Procesador,100-100000926WOF,"Procesador Amd Ryzen 7 5700x, Am4, 3.4 Ghz, 32mb Cache, No Incluye Disipador, No Incluye Graficos",1,2500,2500,3300,3300
2/VE-Z1-1625,2024/VE-Z1-1625,VE-Z1-1625,26/09/2024,Motherboard,B550M PRO-VDH WIFI,"Tarjeta Madre Msi B550m Pro-vdh Wifi, Am4, 4xddr4",1,1400,1400,2002,2002
3/VE-Z1-1625,2024/VE-Z1-1625,VE-Z1-1625,26/09/2024,GPU,VCG40608DFXPB1-O,"Tarjeta de Video PNY NVIDIA GeForce RTX 4060 Ti 16GB XLR8 Gaming VERTO Dual Fan DLSS 3, 16GB 128-bit GDDR6, PCI Express 4.0 x16",1,8400,8400,11088,11088
